municipio_id,comarca_id,subsecao_id
15970.0,15610.0,14117.0
15989.0,15610.0,14117.0
15997.0,15997.0,14290.0
16004.0,16756.0,16390.0
16012.0,16012.0,16390.0
16020.0,17590.0,17590.0
16039.0,16039.0,16039.0
16047.0,18317.0,16519.0
16055.0,16152.0,16039.0
16063.0,18856.0,16519.0
16071.0,17876.0,17876.0
16080.0,16918.0,16039.0
16098.0,16098.0,17876.0
16101.0,18279.0,16039.0
16110.0,16110.0,17876.0
16128.0,16250.0,16039.0
16136.0,17973.0,16039.0
16144.0,16152.0,16039.0
16152.0,16152.0,16039.0
16160.0,17396.0,17876.0
16179.0,17477.0,17876.0
16187.0,18473.0,17876.0
16195.0,16195.0,17590.0
16209.0,17477.0,17876.0
16217.0,16217.0,17590.0
16225.0,16217.0,17590.0
16233.0,16233.0,17612.0
16241.0,18490.0,17612.0
16250.0,16250.0,16039.0
16268.0,16519.0,16519.0
16276.0,16438.0,17612.0
16284.0,16039.0,17590.0
16292.0,18554.0,17612.0
16306.0,18295.0,17612.0
16314.0,17132.0,16519.0
16330.0,17418.0,17612.0
16357.0,17558.0,17612.0
16373.0,17337.0,17612.0
16390.0,16390.0,16390.0
16411.0,18236.0,17612.0
16438.0,16438.0,17612.0
16454.0,16454.0,17590.0
16470.0,16012.0,16390.0
16497.0,16039.0,16039.0
16519.0,16519.0,16519.0
16535.0,16616.0,16390.0
16551.0,18236.0,17612.0
16578.0,18473.0,17876.0
16594.0,16594.0,16390.0
16616.0,16616.0,16390.0
16632.0,18473.0,17876.0
16659.0,17876.0,17876.0
16675.0,17779.0,16390.0
16691.0,16810.0,17612.0
16713.0,16713.0,17612.0
16730.0,16195.0,17590.0
16756.0,16756.0,16390.0
16772.0,17876.0,17876.0
16799.0,18317.0,16039.0
16810.0,16810.0,17612.0
16837.0,17590.0,17590.0
16853.0,16217.0,17590.0
16870.0,17434.0,16039.0
16896.0,17418.0,16519.0
16918.0,16918.0,16039.0
16934.0,18392.0,16390.0
16950.0,16195.0,17876.0
16977.0,18236.0,17612.0
16993.0,17132.0,16519.0
17019.0,16250.0,17590.0
17035.0,18775.0,17612.0
17051.0,18236.0,17612.0
17078.0,17132.0,16519.0
17094.0,17094.0,16390.0
17116.0,17116.0,16390.0
17132.0,17132.0,16519.0
17159.0,16098.0,17876.0
17175.0,17396.0,17876.0
17191.0,17191.0,16390.0
17213.0,17850.0,17876.0
17230.0,17655.0,17612.0
17256.0,18295.0,17612.0
17272.0,18554.0,17612.0
17299.0,16616.0,16390.0
17310.0,17558.0,17612.0
17337.0,17337.0,16039.0
17353.0,18236.0,17612.0
17370.0,16110.0,17876.0
17396.0,17396.0,17876.0
17418.0,17418.0,17612.0
17434.0,17434.0,16039.0
17450.0,17450.0,17876.0
17477.0,17477.0,17876.0
17493.0,16713.0,16519.0
17515.0,16110.0,17876.0
17531.0,17655.0,17612.0
17558.0,17558.0,17612.0
17574.0,18430.0,17612.0
17590.0,17590.0,17590.0
17612.0,17612.0,17612.0
17639.0,17639.0,17612.0
17655.0,17655.0,17612.0
17671.0,18872.0,17876.0
17698.0,17116.0,16390.0
17710.0,17396.0,17876.0
17736.0,16250.0,16039.0
17752.0,17132.0,16519.0
17779.0,17779.0,16390.0
17795.0,17795.0,17612.0
17817.0,17655.0,17612.0
17833.0,18295.0,17612.0
17850.0,17850.0,17876.0
17876.0,17876.0,17876.0
17892.0,18317.0,16519.0
17914.0,17337.0,16519.0
17930.0,17337.0,16039.0
17957.0,17957.0,17612.0
17973.0,17973.0,16039.0
17990.0,16098.0,17876.0
18015.0,17132.0,16519.0
18031.0,18031.0,17876.0
18058.0,18775.0,17612.0
18074.0,16519.0,16519.0
18090.0,17876.0,17876.0
18112.0,18031.0,17876.0
18139.0,17876.0,17876.0
18155.0,18490.0,17612.0
18171.0,16195.0,17876.0
18198.0,18554.0,17612.0
18210.0,17876.0,17876.0
18236.0,18236.0,17612.0
18252.0,17779.0,16390.0
18279.0,18279.0,16039.0
18295.0,18295.0,17612.0
18317.0,18317.0,16519.0
18333.0,18236.0,17612.0
18350.0,16390.0,16390.0
18376.0,18376.0,17612.0
18392.0,18392.0,16390.0
18414.0,18414.0,17612.0
18430.0,18430.0,17612.0
18457.0,16594.0,16390.0
18473.0,18473.0,17876.0
18490.0,18490.0,17612.0
18511.0,18490.0,17612.0
18538.0,18538.0,16039.0
18554.0,18554.0,17612.0
18570.0,16756.0,16390.0
18597.0,18775.0,17612.0
18619.0,16233.0,17612.0
18635.0,18430.0,17612.0
18651.0,16390.0,16390.0
18678.0,18295.0,17612.0
18694.0,16195.0,17876.0
18716.0,18775.0,17612.0
18732.0,18031.0,17876.0
18759.0,18759.0,16519.0
18775.0,18775.0,17612.0
18791.0,17450.0,17876.0
18813.0,16810.0,17612.0
18830.0,16390.0,16390.0
18856.0,18856.0,16519.0
18872.0,18872.0,17876.0
18899.0,18899.0,17590.0
18910.0,18295.0,17612.0
18937.0,16110.0,17876.0
18953.0,17558.0,17612.0
18970.0,18031.0,17876.0
18996.0,16438.0,17612.0
19003.0,22071.0,20516.0
19011.0,19011.0,20958.0
19020.0,22071.0,20516.0
19038.0,21270.0,22250.0
19046.0,21318.0,20516.0
19054.0,19054.0,19810.0
19062.0,20796.0,20516.0
19070.0,19070.0,19810.0
19089.0,20796.0,20516.0
19097.0,19097.0,20273.0
19100.0,20478.0,20516.0
19119.0,19119.0,20516.0
19127.0,20370.0,19810.0
19135.0,19135.0,22250.0
19143.0,19070.0,19810.0
19151.0,19151.0,20273.0
19160.0,19739.0,20273.0
19178.0,19178.0,19810.0
19186.0,21377.0,20273.0
19194.0,19194.0,20273.0
19208.0,19194.0,20273.0
19216.0,19216.0,19810.0
19224.0,19631.0,20958.0
19232.0,20214.0,19810.0
19240.0,21814.0,20958.0
19259.0,19259.0,19810.0
19267.0,20559.0,20958.0
19275.0,19330.0,19810.0
19283.0,19330.0,19810.0
19291.0,21598.0,20516.0
19305.0,21296.0,19810.0
19313.0,19313.0,20273.0
19321.0,22314.0,19810.0
19330.0,19330.0,19810.0
19348.0,20958.0,20958.0
19356.0,19631.0,20958.0
19364.0,22357.0,21172.0
19372.0,19372.0,20516.0
19380.0,21431.0,22250.0
19399.0,19399.0,20273.0
19402.0,21431.0,22250.0
19410.0,19577.0,22250.0
19429.0,21431.0,22250.0
19437.0,20419.0,22250.0
19445.0,21474.0,21172.0
19453.0,19755.0,22250.0
19461.0,22250.0,22250.0
19470.0,19879.0,22250.0
19488.0,19879.0,22250.0
19496.0,19496.0,22250.0
19500.0,19135.0,22250.0
19518.0,19518.0,19810.0
19526.0,19135.0,22250.0
19534.0,21270.0,22250.0
19542.0,19577.0,22250.0
19550.0,19313.0,20273.0
19569.0,19895.0,22250.0
19577.0,19577.0,22250.0
19585.0,22276.0,20958.0
19593.0,19879.0,22250.0
19607.0,22217.0,20273.0
19615.0,19615.0,20516.0
19623.0,19259.0,19810.0
19631.0,19631.0,19810.0
19640.0,22390.0,22250.0
19658.0,19658.0,20516.0
19666.0,22390.0,22250.0
19674.0,19755.0,22250.0
19682.0,20559.0,19810.0
19690.0,21172.0,21172.0
19704.0,22110.0,20958.0
19712.0,19712.0,20273.0
19720.0,22110.0,20958.0
19739.0,19739.0,20273.0
19747.0,20478.0,20516.0
19755.0,19755.0,22250.0
19763.0,19518.0,19810.0
19771.0,20290.0,20516.0
19780.0,19518.0,19810.0
19798.0,20958.0,20958.0
19801.0,19518.0,19810.0
19810.0,19810.0,19810.0
19828.0,19518.0,19810.0
19836.0,21911.0,22250.0
19844.0,22250.0,22250.0
19852.0,21270.0,21172.0
19860.0,22250.0,22250.0
19879.0,19879.0,22250.0
19887.0,22250.0,22250.0
19895.0,19895.0,22250.0
19909.0,21172.0,21172.0
19917.0,20770.0,21172.0
19925.0,21555.0,19810.0
19933.0,19119.0,20516.0
19941.0,19810.0,19810.0
19950.0,22276.0,20958.0
19968.0,21598.0,20516.0
19976.0,19976.0,22250.0
19984.0,22357.0,21172.0
19992.0,19992.0,20516.0
20001.0,22411.0,19810.0
20010.0,22233.0,19810.0
20036.0,20036.0,19810.0
20052.0,20273.0,20273.0
20079.0,20419.0,22250.0
20095.0,22357.0,21172.0
20117.0,20770.0,22250.0
20133.0,20419.0,22250.0
20150.0,19399.0,20273.0
20176.0,21377.0,20273.0
20192.0,21270.0,21172.0
20214.0,20214.0,19810.0
20230.0,21512.0,19810.0
20257.0,21296.0,19810.0
20273.0,20273.0,20273.0
20290.0,20290.0,20516.0
20311.0,21814.0,20958.0
20338.0,19895.0,22250.0
20354.0,19011.0,20958.0
20370.0,20370.0,19810.0
20397.0,20397.0,20516.0
20419.0,20419.0,22250.0
20435.0,20796.0,20516.0
20451.0,20370.0,19810.0
20478.0,20478.0,20516.0
20494.0,19879.0,22250.0
20516.0,20516.0,20516.0
20532.0,19054.0,19810.0
20559.0,20559.0,19810.0
20575.0,21695.0,21172.0
20591.0,20397.0,20516.0
20613.0,19011.0,20958.0
20630.0,21431.0,22250.0
20656.0,20478.0,20273.0
20672.0,19810.0,19810.0
20699.0,22250.0,22250.0
20710.0,22314.0,20958.0
20737.0,20737.0,20516.0
20753.0,22357.0,21172.0
20770.0,20559.0,21172.0
20796.0,20796.0,20516.0
20818.0,21474.0,21172.0
20834.0,20834.0,20516.0
20850.0,19810.0,19810.0
20877.0,20796.0,20516.0
20893.0,20397.0,20516.0
20915.0,20214.0,19810.0
20931.0,19496.0,22250.0
20958.0,20958.0,20958.0
20974.0,19097.0,20273.0
20990.0,22411.0,20516.0
21016.0,22250.0,22250.0
21032.0,20036.0,19810.0
21059.0,21733.0,22250.0
21075.0,21296.0,19810.0
21091.0,21270.0,21172.0
21113.0,22233.0,19810.0
21130.0,21458.0,20958.0
21156.0,21172.0,21172.0
21172.0,21172.0,21172.0
21199.0,21199.0,22250.0
21210.0,20419.0,22250.0
21237.0,21296.0,19810.0
21253.0,21253.0,20516.0
21270.0,21270.0,22250.0
21296.0,21296.0,19810.0
21318.0,21318.0,20516.0
21334.0,21334.0,20273.0
21350.0,20273.0,20273.0
21377.0,21377.0,20273.0
21393.0,19615.0,20516.0
21415.0,21415.0,19810.0
21431.0,21431.0,22250.0
21458.0,21458.0,20958.0
21474.0,21474.0,20958.0
21490.0,21415.0,19810.0
21512.0,21512.0,19810.0
21539.0,21172.0,21172.0
21555.0,21555.0,19810.0
21571.0,19879.0,22250.0
21598.0,21598.0,20516.0
21610.0,21172.0,21172.0
21636.0,20397.0,20516.0
21652.0,22250.0,22250.0
21679.0,19135.0,22250.0
21695.0,21695.0,21172.0
21717.0,19895.0,22250.0
21733.0,21733.0,22250.0
21750.0,21750.0,20516.0
21776.0,21172.0,21172.0
21792.0,21792.0,22250.0
21814.0,21814.0,20958.0
21830.0,20958.0,20958.0
21857.0,22250.0,22250.0
21873.0,20419.0,22250.0
21890.0,21172.0,21172.0
21911.0,21911.0,22250.0
21938.0,21172.0,21172.0
21954.0,21695.0,21172.0
21970.0,22110.0,20958.0
21997.0,21997.0,21172.0
22012.0,21318.0,20516.0
22039.0,19070.0,19810.0
22055.0,20958.0,20958.0
22071.0,22071.0,20516.0
22098.0,22233.0,19810.0
22110.0,22110.0,20958.0
22136.0,21377.0,20273.0
22152.0,20419.0,22250.0
22179.0,20370.0,19810.0
22195.0,22195.0,20273.0
22217.0,22217.0,20273.0
22233.0,22233.0,19810.0
22250.0,22250.0,22250.0
22276.0,22276.0,20958.0
22292.0,19194.0,20273.0
22314.0,22314.0,20958.0
22330.0,21474.0,20958.0
22357.0,22357.0,21172.0
22373.0,19135.0,22250.0
22390.0,22390.0,22250.0
22411.0,22411.0,19810.0
22438.0,21695.0,21172.0
23000.0,23779.0,25771.0
23019.0,23019.0,25771.0
23027.0,23795.0,25313.0
23035.0,23035.0,25216.0
23043.0,26131.0,25771.0
23051.0,23051.0,23817.0
23060.0,23078.0,24996.0
23078.0,23078.0,24996.0
23086.0,25895.0,23817.0
23094.0,23094.0,24198.0
23108.0,24970.0,24970.0
23116.0,23116.0,23230.0
23124.0,24651.0,24198.0
23132.0,23132.0,24236.0
23140.0,23035.0,25216.0
23159.0,23159.0,23817.0
23167.0,24139.0,25437.0
23175.0,23175.0,23574.0
23183.0,23183.0,25216.0
23191.0,23191.0,24198.0
23205.0,24350.0,25313.0
23213.0,23213.0,24970.0
23221.0,25895.0,23817.0
23230.0,23230.0,23230.0
23248.0,24392.0,23230.0
23256.0,23450.0,23817.0
23264.0,25194.0,25771.0
23272.0,23272.0,24996.0
23280.0,23280.0,24996.0
23299.0,23299.0,24996.0
23302.0,24830.0,24996.0
23310.0,23310.0,25437.0
23329.0,24970.0,24970.0
23337.0,23337.0,23817.0
23353.0,23353.0,25771.0
23370.0,23370.0,23817.0
23396.0,23396.0,24970.0
23418.0,23418.0,24198.0
23434.0,23434.0,25313.0
23450.0,23450.0,23817.0
23477.0,23477.0,24198.0
23493.0,24538.0,25771.0
23515.0,23515.0,23817.0
23531.0,23531.0,25313.0
23558.0,23558.0,23230.0
23574.0,23574.0,23574.0
23590.0,23590.0,25437.0
23612.0,23612.0,23817.0
23639.0,23639.0,24198.0
23655.0,23655.0,24198.0
23671.0,24112.0,25771.0
23698.0,23698.0,23817.0
23710.0,24090.0,24236.0
23736.0,23736.0,24198.0
23752.0,23752.0,24198.0
23779.0,23779.0,25771.0
23795.0,23795.0,25313.0
23817.0,23817.0,23817.0
23833.0,23833.0,24996.0
23850.0,25798.0,25437.0
23876.0,24210.0,25313.0
23892.0,23892.0,23817.0
23914.0,23914.0,24236.0
23930.0,23930.0,24198.0
23957.0,23957.0,23574.0
23973.0,23973.0,23817.0
23990.0,23990.0,23817.0
24015.0,24015.0,25771.0
24031.0,24031.0,23574.0
24058.0,24058.0,24970.0
24074.0,24074.0,25313.0
24090.0,24090.0,24236.0
24112.0,24112.0,25771.0
24139.0,24139.0,25771.0
24155.0,25534.0,23817.0
24171.0,24171.0,24996.0
24198.0,24198.0,24198.0
24210.0,24210.0,25313.0
24236.0,24236.0,24236.0
24252.0,23396.0,24970.0
24279.0,24279.0,23817.0
24295.0,24295.0,24198.0
24317.0,24317.0,23230.0
24333.0,24333.0,24198.0
24350.0,24350.0,25313.0
24376.0,23019.0,25771.0
24392.0,24392.0,23230.0
24414.0,26174.0,25771.0
24430.0,24430.0,23574.0
24457.0,24457.0,24970.0
24473.0,23310.0,25771.0
24490.0,24490.0,23230.0
24511.0,24511.0,25313.0
24538.0,24538.0,25771.0
24554.0,24554.0,24236.0
24570.0,24570.0,24570.0
24597.0,24597.0,23817.0
24619.0,24619.0,25313.0
24635.0,24635.0,24996.0
24651.0,24651.0,24198.0
24678.0,24678.0,23817.0
24694.0,24694.0,25313.0
24716.0,24716.0,24198.0
24732.0,24732.0,23817.0
24759.0,24759.0,24198.0
24775.0,24775.0,25313.0
24791.0,24791.0,24236.0
24813.0,23434.0,25313.0
24830.0,24830.0,24996.0
24856.0,24856.0,25437.0
24872.0,24872.0,25313.0
24899.0,24899.0,25313.0
24910.0,24910.0,25313.0
24937.0,24937.0,23817.0
24953.0,24953.0,25437.0
24970.0,24970.0,24970.0
24996.0,24996.0,24996.0
25011.0,25011.0,24198.0
25038.0,25038.0,23817.0
25054.0,25453.0,24198.0
25070.0,25070.0,25437.0
25097.0,25097.0,23817.0
25119.0,25119.0,25313.0
25135.0,25135.0,25313.0
25151.0,25151.0,23230.0
25178.0,25178.0,23230.0
25194.0,25194.0,25771.0
25216.0,25216.0,25216.0
25232.0,25232.0,23230.0
25259.0,25259.0,25313.0
25275.0,25275.0,23574.0
25291.0,25291.0,24198.0
25313.0,25313.0,25313.0
25330.0,25330.0,23817.0
25356.0,25356.0,24996.0
25372.0,25372.0,23574.0
25399.0,25399.0,23817.0
25410.0,24619.0,23817.0
25437.0,25437.0,25437.0
25453.0,25453.0,24198.0
25470.0,25470.0,23817.0
25496.0,25496.0,23817.0
25518.0,25518.0,25216.0
25534.0,25534.0,23817.0
25550.0,25712.0,25771.0
25577.0,25291.0,24996.0
25593.0,25593.0,24198.0
25615.0,25615.0,23817.0
25631.0,25631.0,24198.0
25658.0,25658.0,23817.0
25674.0,25674.0,24996.0
25690.0,25690.0,25771.0
25712.0,25712.0,25771.0
25739.0,25739.0,25313.0
25755.0,25755.0,24236.0
25771.0,25771.0,25771.0
25798.0,25798.0,25437.0
25810.0,25810.0,23230.0
25836.0,25836.0,23574.0
25852.0,25852.0,24970.0
25879.0,25917.0,25771.0
25895.0,25895.0,23817.0
25917.0,25917.0,25771.0
25933.0,25933.0,23817.0
25950.0,25950.0,23230.0
25976.0,25976.0,24236.0
25992.0,25992.0,23817.0
26018.0,23418.0,24198.0
26034.0,26034.0,25437.0
26050.0,26050.0,24236.0
26077.0,26077.0,23817.0
26093.0,26093.0,25313.0
26115.0,26115.0,24970.0
26131.0,26131.0,25771.0
26158.0,26158.0,23230.0
26174.0,26174.0,25771.0
26190.0,26190.0,23230.0
26212.0,26212.0,25437.0
26239.0,26239.0,23817.0
26255.0,26255.0,24236.0
26271.0,26271.0,25313.0
26298.0,26298.0,25313.0
26310.0,26310.0,25313.0
26336.0,26336.0,25313.0
27006.0,27006.0,27855.0
27014.0,27014.0,28592.0
27022.0,27014.0,28592.0
27030.0,27030.0,27855.0
27049.0,28258.0,27057.0
27057.0,27057.0,27057.0
27065.0,28711.0,27855.0
27073.0,27073.0,27855.0
27081.0,28452.0,28851.0
27090.0,27006.0,27855.0
27111.0,28711.0,27855.0
27138.0,27138.0,27057.0
27154.0,28819.0,27057.0
27170.0,27138.0,27057.0
27197.0,27197.0,27855.0
27219.0,28096.0,28851.0
27235.0,27235.0,27057.0
27251.0,27251.0,28851.0
27278.0,27278.0,27855.0
27294.0,27570.0,27057.0
27316.0,27995.0,28592.0
27332.0,27332.0,27855.0
27359.0,28673.0,28592.0
27375.0,28878.0,28851.0
27391.0,28819.0,27057.0
27413.0,27413.0,28851.0
27430.0,28576.0,27855.0
27456.0,27456.0,27855.0
27472.0,27472.0,28592.0
27499.0,27235.0,28592.0
27510.0,27510.0,27057.0
27537.0,28355.0,27855.0
27553.0,27553.0,28851.0
27570.0,27570.0,27057.0
27596.0,28657.0,28851.0
27618.0,27618.0,27057.0
27634.0,27634.0,27855.0
27650.0,27995.0,28592.0
27677.0,27138.0,28592.0
27693.0,28452.0,28851.0
27715.0,27898.0,27855.0
27731.0,27871.0,27057.0
27758.0,27758.0,28851.0
27774.0,28118.0,28851.0
27790.0,27790.0,27855.0
27812.0,27510.0,27057.0
27839.0,27839.0,27057.0
27855.0,27855.0,27855.0
27871.0,27871.0,27057.0
27898.0,27898.0,27855.0
27910.0,27910.0,28592.0
27936.0,27936.0,27855.0
27952.0,27952.0,27855.0
27979.0,28878.0,27855.0
27995.0,27995.0,28592.0
28010.0,28010.0,27855.0
28037.0,28037.0,28851.0
28053.0,27235.0,27057.0
28070.0,28134.0,28592.0
28096.0,28096.0,28851.0
28118.0,28118.0,28851.0
28134.0,28134.0,28592.0
28150.0,28410.0,28592.0
28177.0,28495.0,27057.0
28193.0,28592.0,28592.0
28215.0,27910.0,28592.0
28231.0,28274.0,28592.0
28258.0,28258.0,27057.0
28274.0,28274.0,28592.0
28290.0,28290.0,27855.0
28312.0,28517.0,27855.0
28339.0,28339.0,27855.0
28355.0,28355.0,27855.0
28371.0,28371.0,27855.0
28398.0,27952.0,27855.0
28410.0,28410.0,28592.0
28436.0,27910.0,28592.0
28452.0,28452.0,27855.0
28479.0,28479.0,27855.0
28495.0,28495.0,27057.0
28517.0,28517.0,27855.0
28533.0,28533.0,27855.0
28550.0,28711.0,27855.0
28576.0,28576.0,27855.0
28592.0,28592.0,28592.0
28614.0,28851.0,28851.0
28630.0,28495.0,27057.0
28657.0,28657.0,28851.0
28673.0,28673.0,28592.0
28690.0,28690.0,27855.0
28711.0,28711.0,27855.0
28738.0,28479.0,27855.0
28754.0,28754.0,27057.0
28770.0,28576.0,27855.0
28797.0,27030.0,27057.0
28819.0,28819.0,27057.0
28835.0,28835.0,27057.0
28851.0,28851.0,28851.0
28878.0,28878.0,28851.0
28894.0,27618.0,27057.0
28916.0,28673.0,28592.0
28932.0,28932.0,27855.0
29009.0,,
29025.0,,
29033.0,,
29050.0,,
29076.0,,
29114.0,,
29122.0,,
29130.0,,
29165.0,,
29173.0,,
29181.0,,
29211.0,,
29238.0,,
29246.0,,
29254.0,,
29262.0,,
29270.0,,
29289.0,,
29297.0,,
29300.0,,
29319.0,,
29327.0,,
29335.0,,
29343.0,,
29351.0,,
29360.0,,
29378.0,,
29386.0,,
29394.0,,
29408.0,,
29416.0,,
29424.0,,
29432.0,,
29440.0,,
29459.0,,
29467.0,,
29475.0,,
29483.0,,
29491.0,,
29505.0,,
29513.0,,
29521.0,,
29530.0,,
29548.0,,
29556.0,,
29564.0,,
29572.0,,
29580.0,,
29599.0,,
29602.0,,
29610.0,,
29637.0,,
29645.0,,
29653.0,,
29661.0,,
29670.0,,
29688.0,,
29696.0,,
29700.0,,
29718.0,,
29726.0,,
29742.0,,
29750.0,,
29769.0,,
29777.0,,
29785.0,,
29793.0,,
29807.0,,
29815.0,,
29823.0,,
29831.0,,
29840.0,,
29858.0,,
29866.0,,
29874.0,,
29882.0,,
29890.0,,
29904.0,,
29912.0,,
29939.0,,
29947.0,,
29955.0,,
29963.0,,
29971.0,,
29980.0,,
29998.0,,
30007.0,30007.0,33634.0
30015.0,25313.0,25313.0
30031.0,30031.0,17590.0
30058.0,30058.0,30058.0
30066.0,,
30074.0,,
30082.0,,
30090.0,,
30104.0,,
30112.0,,
30120.0,,
30139.0,,
30147.0,,
30155.0,,
30163.0,,
30171.0,,
30180.0,,
30198.0,,
30201.0,,
30210.0,,
30228.0,,
30236.0,,
30244.0,,
30252.0,,
30260.0,,
30279.0,,
30287.0,,
30295.0,,
30309.0,,
30317.0,,
30325.0,,
30333.0,,
30341.0,,
30350.0,,
30368.0,,
30376.0,,
30392.0,,
30406.0,,
30414.0,,
30422.0,,
30430.0,,
30449.0,,
30457.0,,
30465.0,,
30473.0,,
30481.0,,
30490.0,,
30503.0,,
30511.0,,
30520.0,,
30538.0,,
30546.0,,
30554.0,,
30562.0,,
30570.0,,
30589.0,,
30597.0,,
30600.0,,
30619.0,,
30627.0,,
30635.0,,
30643.0,,
30651.0,,
30660.0,37052.0,35335.0
30669.0,,
30678.0,34819.0,33774.0
30686.0,,
30694.0,33936.0,35971.0
30708.0,,
30716.0,30716.0,35939.0
30724.0,,
30732.0,34118.0,35971.0
30740.0,,
30759.0,34231.0,35939.0
30767.0,,
30775.0,39098.0,35157.0
30783.0,,
30791.0,33537.0,33634.0
30805.0,,
30813.0,30813.0,34193.0
30821.0,,
30830.0,30830.0,34193.0
30848.0,,
30856.0,30856.0,37818.0
30864.0,,
30872.0,30872.0,38490.0
30880.0,,
30899.0,34550.0,37818.0
30902.0,,
30910.0,37931.0,34193.0
30929.0,,
30937.0,30937.0,34193.0
30953.0,33995.0,33570.0
30961.0,,
30970.0,34550.0,37818.0
30988.0,,
30996.0,30996.0,35939.0
31003.0,31879.0,32131.0
31011.0,31313.0,32131.0
31038.0,31038.0,32131.0
31054.0,31054.0,31054.0
31070.0,31070.0,31410.0
31097.0,31712.0,31054.0
31119.0,31119.0,31054.0
31135.0,31976.0,32131.0
31151.0,31151.0,31410.0
31194.0,31194.0,31577.0
31216.0,31496.0,32131.0
31232.0,31232.0,31577.0
31259.0,31259.0,32131.0
31275.0,31275.0,31577.0
31291.0,31291.0,31054.0
31313.0,31313.0,32131.0
31330.0,31330.0,31410.0
31356.0,32190.0,31577.0
31372.0,31917.0,31577.0
31399.0,32174.0,31054.0
31410.0,31410.0,31410.0
31437.0,31895.0,31577.0
31453.0,31453.0,31577.0
31470.0,31291.0,31054.0
31496.0,31496.0,32131.0
31518.0,31038.0,32131.0
31534.0,31976.0,32131.0
31550.0,31550.0,31410.0
31577.0,31577.0,31577.0
31593.0,31593.0,31410.0
31615.0,31496.0,32131.0
31631.0,31631.0,31410.0
31658.0,31658.0,31054.0
31674.0,31879.0,32131.0
31690.0,31690.0,31690.0
31712.0,31712.0,31054.0
31739.0,31194.0,31577.0
31755.0,31313.0,32131.0
31771.0,31771.0,31577.0
31798.0,31798.0,31054.0
31810.0,31771.0,31577.0
31836.0,31895.0,31577.0
31852.0,31038.0,32131.0
31879.0,31879.0,32131.0
31895.0,31895.0,31577.0
31917.0,31917.0,31577.0
31933.0,31496.0,32131.0
31950.0,31950.0,31054.0
31976.0,31976.0,32131.0
31992.0,31453.0,31577.0
32018.0,31070.0,31410.0
32034.0,31453.0,31577.0
32050.0,31658.0,31054.0
32077.0,32077.0,31577.0
32093.0,32093.0,31690.0
32115.0,32115.0,32131.0
32131.0,32131.0,32131.0
32158.0,32158.0,31690.0
32174.0,32174.0,31054.0
32190.0,32190.0,31577.0
32212.0,31291.0,31054.0
32239.0,31631.0,31690.0
32255.0,31550.0,31410.0
32298.0,32174.0,31054.0
32310.0,31798.0,31054.0
32336.0,32336.0,31054.0
32352.0,31194.0,31690.0
32379.0,31313.0,32131.0
32395.0,32190.0,31577.0
32417.0,32417.0,31690.0
32433.0,31917.0,31054.0
32450.0,31313.0,32131.0
32476.0,32476.0,31690.0
32492.0,31330.0,31410.0
32514.0,32514.0,31410.0
33014.0,37877.0,35335.0
33030.0,33030.0,37818.0
33057.0,33057.0,33138.0
33065.0,37770.0,37818.0
33073.0,35912.0,33138.0
33090.0,37737.0,35335.0
33111.0,36056.0,36617.0
33138.0,33138.0,33138.0
33154.0,33154.0,39934.0
33170.0,34592.0,35971.0
33197.0,33197.0,36617.0
33219.0,33219.0,35157.0
33235.0,33235.0,39934.0
33251.0,33251.0,35939.0
33260.0,39012.0,34193.0
33278.0,33278.0,33634.0
33294.0,39071.0,35157.0
33316.0,33316.0,37818.0
33332.0,38750.0,35157.0
33359.0,34193.0,34193.0
33375.0,33375.0,33138.0
33383.0,33138.0,33138.0
33391.0,33910.0,39934.0
33405.0,36536.0,36617.0
33413.0,33413.0,35157.0
33430.0,33138.0,33138.0
33456.0,37516.0,38490.0
33472.0,33472.0,35734.0
33499.0,33499.0,33634.0
33510.0,33510.0,35157.0
33529.0,38334.0,37818.0
33537.0,33537.0,35939.0
33553.0,33553.0,39934.0
33570.0,33570.0,33570.0
33596.0,33596.0,35939.0
33618.0,35793.0,36617.0
33634.0,33634.0,33634.0
33650.0,33650.0,35971.0
33677.0,33677.0,30058.0
33693.0,33693.0,33570.0
33715.0,39098.0,35157.0
33731.0,33731.0,33570.0
33758.0,33758.0,36617.0
33774.0,33774.0,33774.0
33782.0,38032.0,33570.0
33790.0,37877.0,35939.0
33804.0,37915.0,35939.0
33812.0,33812.0,33774.0
33839.0,33839.0,35335.0
33855.0,33855.0,36617.0
33871.0,39055.0,33634.0
33898.0,33898.0,33774.0
33910.0,33910.0,33570.0
33936.0,33936.0,35971.0
33952.0,33570.0,33570.0
33960.0,37478.0,35157.0
33979.0,33979.0,38490.0
33995.0,33995.0,35335.0
34010.0,36510.0,34193.0
34029.0,38032.0,33570.0
34037.0,34037.0,35335.0
34053.0,37354.0,35939.0
34070.0,39578.0,35734.0
34096.0,34096.0,34193.0
34118.0,34118.0,35971.0
34134.0,34134.0,38490.0
34150.0,34150.0,35734.0
34177.0,38210.0,36692.0
34193.0,34193.0,34193.0
34215.0,38652.0,33774.0
34231.0,34231.0,35939.0
34258.0,34258.0,35734.0
34274.0,35670.0,35157.0
34290.0,34290.0,38490.0
34312.0,35335.0,35335.0
34339.0,34339.0,33570.0
34355.0,34355.0,34193.0
34363.0,33235.0,33570.0
34371.0,34371.0,39934.0
34398.0,35092.0,33138.0
34410.0,34410.0,35335.0
