cod_item,cod_item_pai,nome,situacao,dat_versao,dsc_caminho_completo
1337,1310,Medida Cautelar,A,2025-09-11 16:34:41,
1338,1310,Petição,A,2025-09-11 16:34:41,
1339,1310,Prisão Preventiva para Extradição,A,2025-09-11 16:34:41,
1340,1310,Processo Administrativo,I,2025-09-11 16:34:41,
1341,1310,Questão de Ordem,A,2025-09-11 16:34:41,
1342,1310,Reclamação,A,2025-09-11 16:34:41,
1343,1310,Recurso Criminal,A,2025-09-11 16:34:41,
1344,1310,Recurso em Habeas Corpus,A,2025-09-11 16:34:41,
1345,1310,Recurso em Habeas Data,A,2025-09-11 16:34:41,
1346,1310,Recurso em Mandado de Injunção,A,2025-09-11 16:34:41,
1347,1310,Recurso em Mandado de Segurança,A,2025-09-11 16:34:41,
1348,1310,Recurso Extraordinário,A,2025-09-11 16:34:41,
1349,1310,Revisão Criminal,A,2025-09-11 16:34:41,
1350,1310,Sentença Estrangeira,I,2025-09-11 16:34:41,
1351,1310,Sentença Estrangeira Contestada,I,2025-09-11 16:34:41,
1352,1310,Suspensão de Liminar,A,2025-09-11 16:34:41,
1353,1310,Suspensão de Segurança,A,2025-09-11 16:34:41,
1354,1310,Suspensão de Tutela Provisória,A,2025-09-11 16:34:41,
1355,1310,Siglas dos Processos Extintos,A,2025-09-11 16:34:41,
1356,1355,Ação Ordinária Regressiva,A,2025-09-11 16:34:41,
1357,1355,Ação Regressiva,A,2025-09-11 16:34:41,
1358,1355,Apelação Cível,A,2025-09-11 16:34:41,
1359,1355,Apelação Criminal,A,2025-09-11 16:34:41,
1360,1355,Arguição de Relevância,A,2025-09-11 16:34:41,
1361,1355,Carta Testemunhável,A,2025-09-11 16:34:41,
1362,1355,Conflito de Atribuições,A,2025-09-11 16:34:41,
1363,1355,Conflito de Jurisdição,A,2025-09-11 16:34:41,
1364,1355,Denúncia,A,2025-09-11 16:34:41,
1365,1355,Embargos Remetidos,A,2025-09-11 16:34:41,
1366,1355,Exceção da Verdade,A,2025-09-11 16:34:41,
1367,1355,Exceção de Suspeição,A,2025-09-11 16:34:41,
1368,1355,Inquérito Administrativo,A,2025-09-11 16:34:41,
1369,1355,Inquérito Policial,A,2025-09-11 16:34:41,
1370,1355,Inquérito Policial Especial,A,2025-09-11 16:34:41,
1371,1355,Interpelação,A,2025-09-11 16:34:41,
1372,1355,Liquidação de Sentença,A,2025-09-11 16:34:41,
1373,1355,Notificação,A,2025-09-11 16:34:41,
1374,1355,Pedido de Avocação,A,2025-09-11 16:34:41,
1375,1355,Processo Crime,A,2025-09-11 16:34:41,
1376,1355,Processo Judicial,A,2025-09-11 16:34:41,
1377,1355,Queixa Crime,A,2025-09-11 16:34:41,
1378,1355,Recurso de Apreensão de Livro,A,2025-09-11 16:34:41,
1379,1355,Recurso de Liquidação de Sentença,A,2025-09-11 16:34:41,
1380,1355,Recurso de Revista,A,2025-09-11 16:34:41,
1381,1355,Representação,A,2025-09-11 16:34:41,
1382,1355,Retificação de Nome Estrangeiro,A,2025-09-11 16:34:41,
1383,1355,Sentença Arbitral,A,2025-09-11 16:34:41,
1384,1355,Suspensão de Direitos,A,2025-09-11 16:34:41,
1385,547,Seção Cível,A,2025-09-11 16:34:41,
1386,1385,Processo de Conhecimento,A,2025-09-11 16:34:41,
1389,1386,Ação de Alimentos de Infância e Juventude,A,2025-09-11 16:34:41,
1390,1386,Revisão Judicial de Decisão do Conselho Tutelar,A,2025-09-11 16:34:41,
1391,1386,Apuração de Irregularidades em Entidades de Atendimento,A,2025-09-11 16:34:41,
1392,1386,Apuração de Infração Administrativa às Normas de Proteção à Criança ou Adolescente,A,2025-09-11 16:34:41,
1396,1386,Tutela Infância e Juventude,A,2025-09-11 16:34:41,
1399,1386,Tutela c/c Destituição do Poder Familiar,A,2025-09-11 16:34:41,
1401,1386,Adoção,A,2025-09-11 16:34:41,
1412,1386,Adoção c/c Destituição do Poder Familiar,I,2025-09-11 16:34:41,
1414,1386,Suprimento de Capacidade ou de Consentimento para Casar,A,2025-09-11 16:34:41,
1415,1386,Emancipação,A,2025-09-11 16:34:41,
1417,1386,Regularização de Registro Civil,A,2025-09-11 16:34:41,
1420,1386,Guarda de Infância e Juventude,A,2025-09-11 16:34:41,
1424,1386,Providência ,A,2025-09-11 16:34:41,
1425,1386,Prestação de Contas Infância e Juventude,A,2025-09-11 16:34:41,
1426,1386,Perda ou Suspensão do Poder Familiar,I,2025-09-11 16:34:41,
1430,1385,Processo de Execução,A,2025-09-11 16:34:41,
1432,1430,Execução de Alimentos Infância e Juventude,A,2025-09-11 16:34:41,
1434,1430,Execução de Medida de Proteção à Criança e Adolescente,A,2025-09-11 16:34:41,
1435,1430,Execução de Multa,A,2025-09-11 16:34:41,
1436,1385,Processos Cautelares,A,2025-09-11 16:34:41,
1438,1436,Busca e Apreensão Infância e Juventude,A,2025-09-11 16:34:41,
1440,1436,Cautelar Inominada Infância e Juventude,A,2025-09-11 16:34:41,
1450,1385,Cartas,A,2025-09-11 16:34:41,
1451,1450,Carta de Ordem Infância e Juventude,A,2025-09-11 16:34:41,
1455,1450,Carta Precatória Infância e Juventude,A,2025-09-11 16:34:41,
1459,547,Seção Infracional,A,2025-09-11 16:34:41,
1460,1459,Procedimentos Investigatórios,A,2025-09-11 16:34:41,
1461,1460,Auto de Apreensão em Flagrante,A,2025-09-11 16:34:41,
1462,1460,Relatório de Investigações,A,2025-09-11 16:34:41,
1463,1460,Boletim de Ocorrência Circunstanciada,A,2025-09-11 16:34:41,
1464,1459,Processo de Apuração de Ato Infracional,A,2025-09-11 16:34:41,
1465,1459,Execução de Medidas Socioeducativas,A,2025-09-11 16:34:41,
1466,1465,Internação com Atividades Externas,I,2025-09-11 16:34:41,
1467,1465,Internação sem Atividades Externas,I,2025-09-11 16:34:41,
1468,1465,Semiliberdade,I,2025-09-11 16:34:41,
1469,1465,Liberdade Assistida,I,2025-09-11 16:34:41,
1470,1465,Prestação de Serviços a Comunidade,I,2025-09-11 16:34:41,
1471,1465,Obrigação de Reparar o Dano,I,2025-09-11 16:34:41,
1472,1465,Advertência ,I,2025-09-11 16:34:41,
1473,1459,Cartas,A,2025-09-11 16:34:41,
1474,1473,Carta de Ordem Infracional,A,2025-09-11 16:34:41,
1478,1473,Carta Precatória Infracional,A,2025-09-11 16:34:41,
1669,5,Ação Rescisória,A,2025-09-11 16:34:41,
1670,5,Ação de Improbidade Administrativa,A,2025-09-11 16:34:41,
1671,5,Comunicação,A,2025-09-11 16:34:41,
1672,5,Exceção de Impedimento,A,2025-09-11 16:34:41,
1673,5,Exceção de Suspeição,A,2025-09-11 16:34:41,
1674,5,Intervenção Federal,A,2025-09-11 16:34:41,
1675,5,Mandado de Injunção,A,2025-09-11 16:34:41,
1677,5,Precatório,A,2025-09-11 16:34:41,
1678,5,Revisão Criminal,A,2025-09-11 16:34:41,
1679,5,Suspensão de Segurança,A,2025-09-11 16:34:41,
1680,1198,Consulta Administrativa,A,2025-09-11 16:34:41,
1682,62,Retificação ou Suprimento ou Restauração de Registro Civil,A,2025-09-11 16:34:41,
1683,62,Retificação de Registro de Imóvel,A,2025-09-11 16:34:41,
1685,1071,Remessa Necessária Trabalhista,A,2025-09-11 16:34:41,
1689,207,Embargos de Declaração Cível,A,2025-09-11 16:34:41,
1690,1386,Ação Civil Pública Infância e Juventude,A,2025-09-11 16:34:41,
1691,1386,Mandado de Segurança Infância e Juventude Cível,A,2025-09-11 16:34:41,
1701,237,Nomeação de Advogado,A,2025-09-11 16:34:41,
1702,215,Impugnação de Assistência Judiciária,I,2025-09-11 16:34:41,
1703,1386,Autorização judicial,A,2025-09-11 16:34:41,
1704,1386,Embargos de Terceiro Infância e Juventude,A,2025-09-11 16:34:41,
1705,1386,"Remoção, modificação  e dispensa de tutor ou curador",A,2025-09-11 16:34:41,
1706,1386,Procedimento Comum Infância e Juventude,A,2025-09-11 16:34:41,
1707,27,Reintegração / Manutenção de Posse,A,2025-09-11 16:34:41,
1709,27,Interdito Proibitório,A,2025-09-11 16:34:41,
1710,292,Mandado de Segurança Criminal,A,2025-09-11 16:34:41,
1711,412,Agravo de Instrumento em Recurso Especial,A,2025-09-11 16:34:41,
1712,412,Agravo de Instrumento em Recurso Extraordinário,I,2025-09-11 16:34:41,
1714,385,Execução Provisória,I,2025-09-11 16:34:41,
1715,316,Embargos do Acusado,A,2025-09-11 16:34:41,
1717,316,Alienação de Bens do Acusado,A,2025-09-11 16:34:41,
1719,331,Avaliação para atestar dependência de drogas,A,2025-09-11 16:34:41,
1720,5,Habeas Corpus,A,2025-09-11 16:34:41,
1721,5,Recurso Ordinário em Mandado de Segurança,A,2025-09-11 16:34:41,
1722,5,Recurso Ordinário em Habeas Corpus,A,2025-09-11 16:34:41,
1723,175,Contraprotesto Judicial,I,2025-09-11 16:34:41,
1725,175,Notificação,I,2025-09-11 16:34:41,
1726,175,Interpelação,I,2025-09-11 16:34:41,
1727,268,Petição Criminal,A,2025-09-11 16:34:41,
1728,197,Apelação / Remessa Necessária,A,2025-09-11 16:34:41,
1729,412,Agravo Interno Criminal,A,2025-09-11 16:34:41,
1730,412,Recurso Ordinário Criminal,A,2025-09-11 16:34:41,
1731,277,Investigação contra magistrado,A,2025-09-11 16:34:41,
1733,277,Procedimento Investigatório Criminal (PIC-MP) ,A,2025-09-11 16:34:41,
10933,1386,Habilitação para Adoção,A,2025-09-11 16:34:41,
10942,197,Correição Parcial Cível,A,2025-09-11 16:34:41,
10943,281,Ação Penal - Procedimento Sumário,A,2025-09-11 16:34:41,
10944,281,Ação Penal - Procedimento Sumaríssimo,A,2025-09-11 16:34:41,
10960,1459,Incidente de Sanidade Mental,A,2025-09-11 16:34:41,
10967,308,Medidas de Proteção à Pessoa Idosa - Criminal,A,2025-09-11 16:34:41,
10969,1385,Incidentes,A,2025-09-11 16:34:41,
10970,10969,Conflito de Competência Infância e Juventude,A,2025-09-11 16:34:41,
10971,10969,Exceções,I,2025-09-11 16:34:41,
10972,10969,Exibição de Documento ou Coisa Infância e Juventude,A,2025-09-11 16:34:41,
10973,10969,Impugnação ao Valor da Causa Infância e Juventude,A,2025-09-11 16:34:41,
10974,10969,Incidente de Falsidade Infância e Juventude,A,2025-09-11 16:34:41,
10975,10971,Exceção de Impedimento Infância e Juventude,I,2025-09-11 16:34:41,
10976,10971,Exceção de Incompetência Infância e Juventude,I,2025-09-11 16:34:41,
10977,10971,Exceção de Suspeição Infância e Juventude,I,2025-09-11 16:34:41,
10979,1459,Petição Infracional,A,2025-09-11 16:34:41,
10980,155,Cumprimento Provisório de Decisão,A,2025-09-11 16:34:41,
10981,155,Impugnação ao Cumprimento  de Decisão,I,2025-09-11 16:34:41,
11026,1385,Petição Infância e Juventude Cível,A,2025-09-11 16:34:41,
11027,1071,Remessa Necessária / Recurso Ordinário,A,2025-09-11 16:34:41,
11028,,PROCESSO MILITAR,A,2025-09-11 16:34:41,
11029,11028,PROCEDIMENTOS ESPECIAIS PREVISTOS EM LEIS ESPARSAS,A,2025-09-11 16:34:41,
11030,11028,PROCESSO CRIMINAL,A,2025-09-11 16:34:41,
11031,11030,Procedimento Especial,A,2025-09-11 16:34:41,
11032,11030,Procedimentos Investigatórios,A,2025-09-11 16:34:41,
11033,11030,Recursos,A,2025-09-11 16:34:41,
11034,11029,Conselho de Justificação ,A,2025-09-11 16:34:41,
11035,11029,Representação p/ Declaração de Indignidade/Incompatibilidade ,A,2025-09-11 16:34:41,
11036,11029,Representação p/ Perda da Graduação ,A,2025-09-11 16:34:41,
11037,11030,Ação Penal Militar - Procedimento Ordinário,A,2025-09-11 16:34:41,
11038,11033,Embargos em Ação Penal Militar,A,2025-09-11 16:34:41,
11039,11033,Reclamação Militar,A,2025-09-11 16:34:41,
11040,11033,Recurso Inominado Militar,A,2025-09-11 16:34:41,
11041,11032,Inquérito Policial Militar,A,2025-09-11 16:34:41,
11042,11031,Correição Parcial Militar,A,2025-09-11 16:34:41,
11043,11031,Deserção,A,2025-09-11 16:34:41,
11044,11031,Insubmissão,A,2025-09-11 16:34:41,
11045,11043,Deserção de Oficial,A,2025-09-11 16:34:41,
11046,11043,Deserção de Praça,A,2025-09-11 16:34:41,
11099,,PROCEDIMENTOS PRÉ-PROCESSUAIS DE RESOLUÇÃO CONSENSUAL DE CONFLITOS,A,2025-09-11 16:34:41,
11397,62,Extinção das obrigações do falido,A,2025-09-11 16:34:41,
11398,412,Recurso em sentido estrito/Recurso ex officio,A,2025-09-11 16:34:41,
11399,385,Execução de Medida de Segurança,I,2025-09-11 16:34:41,
11400,1209,Agravo de Instrumento em Recurso Ordinário para o STF,A,2025-09-11 16:34:41,
11427,,PROCESSO ELEITORAL,A,2025-09-11 16:34:41,
11525,11427,Processos Cíveis-Eleitorais,A,2025-09-11 16:34:41,
11526,11525,Ação de Impugnação de Mandato Eletivo,A,2025-09-11 16:34:41,
11527,11525,Ação de Investigação Judicial Eleitoral,A,2025-09-11 16:34:41,
11528,11427,Ação Penal Eleitoral,A,2025-09-11 16:34:41,
11529,11427,Procedimentos Relativos a Realização de Eleição,A,2025-09-11 16:34:41,
11530,11529,Apuração de Eleição,A,2025-09-11 16:34:41,
11531,11529,Prestação de Contas,I,2025-09-11 16:34:41,
11532,11529,Registro de Candidatura,A,2025-09-11 16:34:41,
11533,11529,Recurso contra Expedição de Diploma,A,2025-09-11 16:34:41,
11534,11427,Procedimentos Relativos a Partidos Políticos,A,2025-09-11 16:34:41,
11535,11534,Cancelamento de Registro de Partido Político,A,2025-09-11 16:34:41,
11536,11534,Propaganda Partidária,A,2025-09-11 16:34:41,
11537,11534,Registro de Órgão de Partido Político em Formação,A,2025-09-11 16:34:41,
11538,11529,Registro de Comitê Financeiro,I,2025-09-11 16:34:41,
11539,11534,Registro de Partido Político,A,2025-09-11 16:34:41,
11540,11427,Procedimentos Administrativos da Justiça Eleitoral,A,2025-09-11 16:34:41,
11541,11529,Representação,A,2025-09-11 16:34:41,
11542,11540,Correição de Eleitorado,A,2025-09-11 16:34:41,
11543,11540,Criação de Zona Eleitoral ou Remanejamento,A,2025-09-11 16:34:41,
11544,11540,Instrução,A,2025-09-11 16:34:41,
11545,11540,Lista Tríplice,A,2025-09-11 16:34:41,
11546,11540,Revisão de Eleitorado,A,2025-09-11 16:34:41,
11547,11427,Recursos Eleitorais,A,2025-09-11 16:34:41,
11548,11547,Recurso Eleitoral,A,2025-09-11 16:34:41,
11549,11547,Recurso Especial Eleitoral,A,2025-09-11 16:34:41,
11550,11547,Recurso Ordinário Eleitoral,A,2025-09-11 16:34:41,
11551,11427,Consulta,A,2025-09-11 16:34:41,
11552,11427,Pedido de Desaforamento,A,2025-09-11 16:34:41,
11553,11043,Instrução Provisória de Deserção,I,2025-09-11 16:34:41,
11555,62,Suspensão de Liminar e de Sentença,A,2025-09-11 16:34:41,
11556,62,Suspensão de Segurança Cível,A,2025-09-11 16:34:41,
11787,331,Assistência Judiciária,I,2025-09-11 16:34:41,
11788,331,Exibição de Documento ou Coisa Criminal,A,2025-09-11 16:34:41,
11789,331,Impugnação ao Valor da Causa,I,2025-09-11 16:34:41,
11790,331,Impugnação de Assistência Judiciária,I,2025-09-11 16:34:41,
11791,331,Pedido de Uniformização de Interpretação de Lei Criminal,A,2025-09-11 16:34:41,
11793,308,Produção Antecipada de Provas Criminal,A,2025-09-11 16:34:41,
11794,1459,Restituição de Coisas Apreendidas Infracional,A,2025-09-11 16:34:41,
11798,285,Processo de Aplicação de Medida de Segurança Por Fato Não Criminoso,A,2025-09-11 16:34:41,
11799,11032,Instrução Provisória de Insubmissão,A,2025-09-11 16:34:41,
11800,11032,Instrução Provisória de Deserção,A,2025-09-11 16:34:41,
11875,11099,Reclamação Pré-processual,A,2025-09-11 16:34:41,
11880,1310,Recurso Extraordinário com Agravo,A,2025-09-11 16:34:41,
11881,5,Agravo em Recurso Especial,A,2025-09-11 16:34:41,
11882,1071,Recurso de Revista com Agravo,A,2025-09-11 16:34:41,
11886,1071,Recurso Ordinário - Rito Sumaríssimo,A,2025-09-11 16:34:41,
11887,1198,Acompanhamento de Cumprimento de Decisão,A,2025-09-11 16:34:41,
11888,1198,Ato Normativo,A,2025-09-11 16:34:41,
11889,1198,Nota Técnica,A,2025-09-11 16:34:41,
11890,1198,Parecer de Mérito sobre Anteprojeto de Lei,A,2025-09-11 16:34:41,
11891,1198,Procedimento de Controle Administrativo,A,2025-09-11 16:34:41,
11892,1198,Revisão Disciplinar,A,2025-09-11 16:34:41,
11893,1198,Reclamação para Garantia das Decisões,A,2025-09-11 16:34:41,
11894,1198, Comissão,A,2025-09-11 16:34:41,
11953,1198,Arguição de Suspeição e de Impedimento,A,2025-09-11 16:34:41,
11955,308,Cautelar Inominada Criminal,A,2025-09-11 16:34:41,
11956,5,Embargos de Divergência em Agravo em Recurso Especial,A,2025-09-11 16:34:41,
11957,406,Remição de Pena,I,2025-09-11 16:34:41,
11976,1460,Pedido de Busca e Apreensão Infracional,I,2025-09-11 16:34:41,
12057,11547,Reexame Necessário Eleitoral,I,2025-09-11 16:34:41,
12058,11427,Suspensão de Segurança,I,2025-09-11 16:34:41,
12059,11525,Suspensão de Segurança - Eleitoral,A,2025-09-11 16:34:41,
12060,11525,Incidente de Impedimento/Suspeição,A,2025-09-11 16:34:41,
12061,11525,Ação Cautelar,I,2025-09-11 16:34:41,
12070,1386,Pedido de Medida de Proteção,A,2025-09-11 16:34:41,
12071,1459,Procedimentos Cautelares,A,2025-09-11 16:34:41,
12072,12071,Busca e Apreensão Infracional,A,2025-09-11 16:34:41,
12073,12071,Internação Provisória,A,2025-09-11 16:34:41,
12074,1459,Pedido De Desinternação/Reavaliação/Substituição/Suspensão da Medida,A,2025-09-11 16:34:41,
12075,215,Procedimento Conciliatório,A,2025-09-11 16:34:41,
12076,1386,Restabelecimento do Poder Familiar,A,2025-09-11 16:34:41,
12077,331,Homologação em Acordo de Colaboração Premiada,A,2025-09-11 16:34:41,
12078,155,Cumprimento de Sentença contra a Fazenda Pública,A,2025-09-11 16:34:41,
12079,159,Execução de Título Extrajudicial contra a Fazenda Pública,A,2025-09-11 16:34:41,
12080,215,Incidente de Impedimento Cível,A,2025-09-11 16:34:41,
12081,215,Incidente de Suspeição Cível,A,2025-09-11 16:34:41,
12082,257,Carta Arbitral,A,2025-09-11 16:34:41,
12083,175,Tutela Antecipada Antecedente,I,2025-09-11 16:34:41,
12084,175,Tutela Cautelar Antecedente,I,2025-09-11 16:34:41,
12085,215,Incidente de Resolução de Demandas Repetitivas,A,2025-09-11 16:34:41,
12086,27,Dissolução Parcial de Sociedade,A,2025-09-11 16:34:41,
12087,215,Incidente de Assunção de Competência,A,2025-09-11 16:34:41,
12088,150,Liquidação Provisória de Sentença pelo Procedimento Comum,I,2025-09-11 16:34:41,
12089,406,Renovação de Permanência em Estabelecimento Penal Federal,I,2025-09-11 16:34:41,
12117,1310,Suspensão do Incidente de Resolução de Demandas Repetitivas,I,2025-09-11 16:34:41,
12118,5,Suspensão em Incidente de Resolução de Demandas Repetitivas,A,2025-09-11 16:34:41,
12119,215,Incidente de Desconsideração de Personalidade Jurídica,A,2025-09-11 16:34:41,
12120,1459,Agravo em Execução de Medidas Sócio-Educativas,I,2025-09-11 16:34:41,
12121,277,Comunicado de Mandado de Prisão,A,2025-09-11 16:34:41,
12122,292,Reclamação Criminal,A,2025-09-11 16:34:41,
12123,406,Roteiro de Pena,I,2025-09-11 16:34:41,
12124,406,Roteiro de Pena,I,2025-09-11 16:34:41,
12125,406,Progressão de Regime,I,2025-09-11 16:34:41,
12126,406,Regressão de Regime,I,2025-09-11 16:34:41,
12127,406,Remição,I,2025-09-11 16:34:41,
12128,406,Livramento Condicional,I,2025-09-11 16:34:41,
12129,406,Outros Incidentes de Execução Iniciados de Ofício,I,2025-09-11 16:34:41,
12132,1070,Incidente de Julgamento de Recurso de Revista e de Embargos Repetitivos,A,2025-09-11 16:34:41,
12133,2,Tutela Provisória de Urgência e Tutela Provisória de Evidência,A,2025-09-11 16:34:41,
12134,12133,Tutela Cautelar Antecedente,A,2025-09-11 16:34:41,
12135,12133,Tutela Antecipada Antecedente,A,2025-09-11 16:34:41,
12136,11099,Pedido de Mediação Pré-Processual,I,2025-09-11 16:34:41,
12137,214,Requerimento de Apreensão de Veículo,A,2025-09-11 16:34:41,
12138,62,Requerimento de Reintegração de Posse,A,2025-09-11 16:34:41,
12139,237,Contestação em Foro Diverso,A,2025-09-11 16:34:41,
12153,215,Embargos Parciais à Ação Monitória,A,2025-09-11 16:34:41,
12154,159,Execução de Título Extrajudicial,A,2025-09-11 16:34:41,
12190,1310,Suspensão Nacional do Incidente de Resolução de Demandas Repetitivas,A,2025-09-11 16:34:41,
12191,1310,Tutela Provisória Antecedente,A,2025-09-11 16:34:41,
12192,1310,Tutela Provisória Incidental,A,2025-09-11 16:34:41,
12193,11529,Prestação de Contas Eleitorais,A,2025-09-11 16:34:41,
12226,50,Notificação,A,2025-09-11 16:34:41,
12227,50,Interpelação,A,2025-09-11 16:34:41,
12228,50,Protesto,A,2025-09-11 16:34:41,
12229,50,Protesto formado a bordo,A,2025-09-11 16:34:41,
12230,1386,Guarda c/c destituição do poder familiar,A,2025-09-11 16:34:41,
12231,155,Cumprimento de sentença - Lei Arbitral (Lei 9.307/1996),A,2025-09-11 16:34:41,
12232,214,Ação de Partilha,I,2025-09-11 16:34:41,
12233,50,Tutela Cível,A,2025-09-11 16:34:41,
12234,50,Curatela,I,2025-09-11 16:34:41,
12246,155,Cumprimento de Sentença de Obrigação de Prestar Alimentos,A,2025-09-11 16:34:41,
12247,159,Execução Extrajudicial de Alimentos,A,2025-09-11 16:34:41,
12248,1198,Pedido de Cooperação Judiciária,A,2025-09-11 16:34:41,
12249,1310,Suspensão em IRDR,I,2025-09-11 16:34:41,
12250,5,Suspensão em IRDR,I,2025-09-11 16:34:41,
12251,1111,Execução de Título Judicial - CEJUSC,I,2025-09-11 16:34:41,
12357,237,Pedido de Efeito Suspensivo à Apelação,A,2025-09-11 16:34:41,
12369,50,Tomada de Decisão Apoiada,I,2025-09-11 16:34:41,
12370,62,Tomada de Decisão Apoiada,A,2025-09-11 16:34:41,
12371,50,Alteração de Regime de Bens,A,2025-09-11 16:34:41,
12372,50,Divórcio Consensual,A,2025-09-11 16:34:41,
12373,50,Divórcio Litigioso,I,2025-09-11 16:34:41,
12374,50,Homologação da Transação Extrajudicial,A,2025-09-11 16:34:41,
12375,27,Reclamação,A,2025-09-11 16:34:41,
12376,27,Regulação de Avaria Grossa,A,2025-09-11 16:34:41,
12377,11534,Prestação de Contas Anual,A,2025-09-11 16:34:41,
12386,10969,Incidente de Impedimento Infância e Juventude,A,2025-09-11 16:34:41,
12388,10969,Incidente de Suspeição Infância e Juventude,A,2025-09-11 16:34:41,
12389,62,Ação de Partilha,A,2025-09-11 16:34:41,
12390,62,ação de partilha,I,2025-09-11 16:34:41,
12391,1070,Incidente de Uniformização de Jurisprudência,A,2025-09-11 16:34:41,
12394,285,Revisão Criminal,A,2025-09-11 16:34:41,
12423,12071,Medidas Protetivas de Urgência (Lei Maria da Penha) - Infracional,A,2025-09-11 16:34:41,
12424,12071,Medidas de Proteção à Pessoa Idosa - Infracional,A,2025-09-11 16:34:41,
12464,11427,Corregedoria Eleitoral,A,2025-09-11 16:34:41,
12465,12464,Petição Corregedoria,A,2025-09-11 16:34:41,
12466,12464,Inquérito Administrativo,A,2025-09-11 16:34:41,
12541,27,Divórcio Litigioso,A,2025-09-11 16:34:41,
12549,11540,Cancelamento de Inscrição Eleitoral (CIE),A,2025-09-11 16:34:41,
12550,11529,Composição de Mesa Receptora,A,2025-09-11 16:34:41,
12551,11540,Descarte de Material,I,2025-09-11 16:34:41,
12552,11427,Direitos Políticos,A,2025-09-11 16:34:41,
12553,11540,Duplicidade/Pluralidade de Inscrições - Coincidências,A,2025-09-11 16:34:41,
12554,11534,Filiação Partidária,A,2025-09-11 16:34:41,
12555,11529,Impugnação à Composição de Junta Eleitoral,A,2025-09-11 16:34:41,
12556,11529,Impugnação Perante as Juntas Eleitorais,A,2025-09-11 16:34:41,
12557,11540,Recurso/Impugnação de Alistamento Eleitoral,A,2025-09-11 16:34:41,
12558,11529,Registro de Debates,I,2025-09-11 16:34:41,
12559,11540,Regularização de Situação do Eleitor,A,2025-09-11 16:34:41,
12560,11534,Lista de Apoiamento para Criação de Partido Político,A,2025-09-11 16:34:41,
12561,11529,Notícia de Irregularidade em Propaganda Eleitoral,A,2025-09-11 16:34:41,
12562,11540,PET-ADM,A,2025-09-11 16:34:41,
12613,11099,Pedido de Conciliação Pré-Processual,I,2025-09-11 16:34:41,
12625,11529,Direito de Resposta,A,2025-09-11 16:34:41,
12626,11547,Agravo em Recurso Especial Eleitoral,A,2025-09-11 16:34:41,
12627,11525,Ação Rescisória Eleitoral,A,2025-09-11 16:34:41,
12628,11534,Ação de Justificação de Desfiliação Partidária/Perda de Cargo Eletivo,A,2025-09-11 16:34:41,
12629,11534,Pedido de Novas Eleições,A,2025-09-11 16:34:41,
12630,11529,Representação Especial,A,2025-09-11 16:34:41,
12631,11534,Requerimento de Regularização de Omissão de Prestação de Contas Anual,A,2025-09-11 16:34:41,
12632,11534,Requerimento de Regularização de Omissão de Prestação de Contas Anual,I,2025-09-11 16:34:41,
12633,11529,Requerimento de Regularização de Omissão de Prestação de Contas Eleitorais,A,2025-09-11 16:34:41,
12727,385,Execução de Pena de Multa,A,2025-09-11 16:34:41,
12728,385,Transferência Entre Estabelecimentos Penais,A,2025-09-11 16:34:41,
12729,385,Execução de Medidas Alternativas no Juízo Comum,A,2025-09-11 16:34:41,
12760,1071,Recurso de Julgamento Parcial ,A,2025-09-11 16:34:41,
12761,27,Homologação do Penhor Legal,A,2025-09-11 16:34:41,
12762,50,Extinção Consensual de União Estável,A,2025-09-11 16:34:41,
12763,27,Reconhecimento e Extinção de União Estável,A,2025-09-11 16:34:41,
12764,27,Separação Contenciosa,A,2025-09-11 16:34:41,
12775,1310,Ação Direta de Inconstitucionalidade por Omissão,A,2025-09-11 16:34:41,
12776,1310,Arguição de Impedimento,A,2025-09-11 16:34:41,
12777,1310,Exceção de Incompetência,A,2025-09-11 16:34:41,
12778,1310,Exceção de Litispendência,A,2025-09-11 16:34:41,
12779,1310,Proposta de Súmula Vinculante,A,2025-09-11 16:34:41,
12780,1310,Admissão de Assistente,A,2025-09-11 16:34:41,
12781,1310,Impugnação ao Valor da Causa,A,2025-09-11 16:34:41,
12782,1310,Incidente de Falsidade,A,2025-09-11 16:34:41,
12783,1310,Oposição,A,2025-09-11 16:34:41,
12784,1310,Suspeição de Perito,A,2025-09-11 16:34:41,
12785,1310,Embargos à Execução,A,2025-09-11 16:34:41,
12786,1310,Cumprimento de Sentença,A,2025-09-11 16:34:41,
12787,12786,Execução contra a Fazenda Pública,I,2025-09-11 16:34:41,
12788,1310,Execução contra a Fazenda Pública,A,2025-09-11 16:34:41,
12789,1310,Execução de Pena,A,2025-09-11 16:34:41,
12790,1310,Extensão,A,2025-09-11 16:34:41,
12791,1310,Incidente de Assunção de Competência,A,2025-09-11 16:34:41,
14123,316,Destinação de Bens Apreendidos,A,2025-09-11 16:34:41,
14208,11534,Suspensão de Órgão Partidário,A,2025-09-11 16:34:41,
14209,11547,Recurso Criminal Eleitoral,A,2025-09-11 16:34:41,
14671,62,Guarda de Família,A,2025-09-11 16:34:41,
14676,15195,Pedido de Inclusão no Cadastro de Programa de Apadrinhamento,A,2025-09-11 16:34:41,
14677,27,Regulamentação da Convivência Familiar,A,2025-09-11 16:34:41,
14678,331,Acordo de Não Persecução Penal,A,2025-09-11 16:34:41,
14695,1107,Procedimento do Juizado Especial da Fazenda Pública,A,2025-09-11 16:34:41,
