cod_item,cod_item_pai,nome,situacao,dat_versao,dsc_caminho_completo
15502,888,Medida de Proteção do Estatuto da Criança e do Adolescente,A,2024-11-29 16:22:03,
15503,968,Medida de Proteção do Estatuto da Criança e do Adolescente,A,2024-11-29 16:22:03,
15504,157,Medida de Proteção do Estatuto da Criança e do Adolescente,A,2024-11-29 16:22:03,
15505,3,Prorrogação de Medida de Proteção do Estatuto da Criança e do Adolescente,A,2024-11-29 16:22:03,
15506,817,Medida de Proteção da Lei 13.431/2017,A,2024-11-29 16:22:03,
15507,888,Medida de Proteção da Lei 13.431/2017,A,2024-11-29 16:22:03,
15508,968,Medida de Proteção da Lei 13.431/2017,A,2024-11-29 16:22:03,
15509,157,Medida de Proteção da Lei 13.431/2017,A,2024-11-29 16:22:03,
15510,3,Prorrogação de Medida de Proteção da Lei 13.431/2017,A,2024-11-29 16:22:03,
15530,48,Iniciada Tramitação Interna do PIC do MP,A,2025-04-01 16:39:43,
15531,48,Finalizada Tramitação Interna do PIC no MP,A,2025-04-01 16:39:43,
15538,817,Menagem,A,2025-04-01 16:39:43,
15539,15538,Menagem-Liberdade,A,2025-04-01 16:39:43,
15540,15538,Menagem-Prisão,A,2025-04-01 16:39:43,
15541,968,Menagem,A,2025-04-01 16:39:43,
15542,157,Menagem,A,2025-04-01 16:39:43,
15547,12264,Erro/Falha na Intimação,A,2025-09-11 16:09:07,
15548,12286,Erro/Falha na Citação,A,2025-09-11 16:09:07,
15561,11009,Envio para Juízo de Retratação,A,2025-09-11 16:09:07,
15562,15561,Por Divergência de Entendimento com o STF,A,2025-09-11 16:09:07,
15563,15561,Por Divergência de Entendimento com o STJ,A,2025-09-11 16:09:07,
15564,15561,Por Divergência de Entendimento com o TST,A,2025-09-11 16:09:07,
15565,15561,Por Divergência de Entendimento com a TNU,A,2025-09-11 16:09:07,
15569,970,Para Homologação de Acordo de Não Persecução Penal,A,2025-09-11 16:09:07,
15579,968,Reabilitação Criminal,A,2025-09-11 16:09:07,
15580,817,Reabilitação Criminal,A,2025-09-11 16:09:07,
15581,157,Reabilitação Criminal,A,2025-09-11 16:09:07,
15582,968,Indulto,A,2025-09-11 16:09:07,
15583,968,Comutação,A,2025-09-11 16:09:07,
15585,48,Oficina de Pais,A,2025-09-11 16:09:07,
15587,3,Descumprimento de Medida Protetiva da Lei Henry Borel,A,2025-09-11 16:09:07,
15589,378,Homologação de Cálculos,A,2025-09-11 16:09:07,
15621,3,Negação de Seguimento ao Recurso Extraordinário (Tema RG),A,2025-09-11 16:09:07,
15622,3,Negação de Seguimento ao Recurso Especial (Tema Repetitivo),A,2025-09-11 16:09:07,
15625,3,Devolução de Autos - Tema Repetitivo IAC do STJ,A,2025-09-11 16:09:07,
15626,3,Devolução de Autos - Afetação de Tema de Repercussão Geral,A,2025-09-11 16:09:07,
15627,3,Devolução de Autos - Afetação de Tema Repetitivo,A,2025-09-11 16:09:07,
15693,3,Negação de Seguimento a Recurso de Revista por Uniformização de Tese em Recurso Repetitivo,A,2026-01-29 16:49:29,
15695,48,Remessa para Admissibilidade Recursal,A,2026-01-29 16:49:29,
15696,48,Remessa ao Relator para Diligências,A,2026-01-29 16:49:29,
15711,12522,Facilitador,A,2026-01-29 16:49:29,
15712,15711,Realização Frutífera de Procedimentos Restaurativos,A,2026-01-29 16:49:29,
15713,15711,Realização Infrutífera de Procedimentos Restaurativos,A,2026-01-29 16:49:29,
15714,15102,Sessão Restaurativa - Pré-Encontro,A,2026-01-29 16:49:29,
15715,15102,Sessão Restaurativa - Encontro,A,2026-01-29 16:49:29,
15716,15102,Sessão Restaurativa Pós-Encontro,A,2026-01-29 16:49:29,
15717,1013,Derivação para a Justiça Restaurativa,A,2026-01-29 16:49:29,
15718,48,Remessa para a Justiça Restaurativa,A,2026-01-29 16:49:29,
15719,48,Recebido na Justiça Restaurativa,A,2026-01-29 16:49:29,
15721,12284,Citação Realizada,A,2026-04-09 14:49:21,
15725,48,Cientificação sobre Ausência de Localização do Devedor ou de seus Bens,A,2026-04-09 14:49:21,
15726,12284,Citação Expedida,A,2026-04-09 14:49:21,
15727,12284,Citação Não Realizada,A,2026-04-09 14:49:21,
15728,12263,Intimação Realizada,A,2026-04-09 14:49:21,
15729,12263,Intimação Expedida,A,2026-04-09 14:49:21,
15730,48,Acompanhamento de Medida Protetiva de Urgência - Lei Maria da Penha,A,2026-04-09 14:49:21,
